date,reservoir_name_as_reported,min_drawdown_level_m,full_reservoir_level_m,full_reservoir_storage_mcm,full_reservoir_storage_reported_mu,level_m,effective_storage_mcm,storage_percent,generation_capability_gross_mu,generation_capability_station_mu,classification,source_sha256
2024-12-27,KUTTIADI,737.616,758.037,33.99,42.827,755.994,28.876,85,202.389,195.964,official_observed_reference,ef445145d25a3414c413482c3d6923c5972f401a932b4173cec134d508bf342b
2024-12-27,THARIODE,750.5,775.6,201,253.26,769.7,131.75,66,0,,official_observed_reference,ef445145d25a3414c413482c3d6923c5972f401a932b4173cec134d508bf342b
2024-12-27,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.04,48.968,100,114.447,40.287,official_observed_reference,ef445145d25a3414c413482c3d6923c5972f401a932b4173cec134d508bf342b
2024-12-27,PONMUDI,678.8,707.745,47.4,63.516,703.85,36.44,77,0,,official_observed_reference,ef445145d25a3414c413482c3d6923c5972f401a932b4173cec134d508bf342b
2024-12-27,NERIAMANGALAM,445,456.59,5.557,4.835,445,,0,0,,official_observed_reference,ef445145d25a3414c413482c3d6923c5972f401a932b4173cec134d508bf342b
2024-12-27,PORINGAL,405.689,423.976,30.356,10.625,419.3,18,59,6.3,6.3,official_observed_reference,ef445145d25a3414c413482c3d6923c5972f401a932b4173cec134d508bf342b
2024-12-27,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.15,,0,0,,official_observed_reference,ef445145d25a3414c413482c3d6923c5972f401a932b4173cec134d508bf342b
2024-12-27,LOWER PERIYAR,237.74,253,4.55,2.093,250.8,3.6,79,1.656,1.656,official_observed_reference,ef445145d25a3414c413482c3d6923c5972f401a932b4173cec134d508bf342b
2024-12-27,KAKKAD,181.36,192.63,1.16,0.358,185.35,,0,0,,official_observed_reference,ef445145d25a3414c413482c3d6923c5972f401a932b4173cec134d508bf342b
2024-12-28,IDUKKI,694.944,732.43,1460,2190,724.918,1053.406,72,1580.109,1548.507,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,PAMBA,963.168,986.332,31.001,59.46,972,8.27,65,598.023,503.705,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,KAKKI,908.304,981.456,446.542,856.467,971.92,303.525,0,0,,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,SHOLAYAR,779.374,811.68,149.23,152.065,809.244,127.698,86,130.124,85.174,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,IDAMALAYAR,115,169,1017.8,254.45,160.88,784.64,77,196.16,196.16,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,KUNDALA,1735.836,1758.696,7.787,22.738,1758.15,7.355,94,153.68,66.472,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,MADUPPATTY,1554.48,1599.59,55.217,161.234,1595.96,45.275,82,0,,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,KUTTIADI,737.616,758.037,33.99,42.827,756.209,29.41,87,202.179,195.761,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,THARIODE,750.5,775.6,201,253.26,769.65,131.05,65,0,,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.03,48.968,100,115.787,40.759,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,PONMUDI,678.8,707.745,47.4,63.516,704.25,37.44,79,0,,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,NERIAMANGALAM,445,456.59,5.557,4.835,445,,0,0,,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,PORINGAL,405.689,423.976,30.356,10.625,419.4,18.25,60,6.388,6.388,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.2,,0,0,,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,LOWER PERIYAR,237.74,253,4.55,2.093,239.5,,0,0,,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-28,KAKKAD,181.36,192.63,1.16,0.358,185.6,,0,0,,official_observed_reference,d09fc73389f4317b8503a37f18900665346cb209cc737bf3a47a1832e4f39c13
2024-12-29,IDUKKI,694.944,732.43,1460,2190,724.9,1052.555,72,1578.833,1547.256,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,PAMBA,963.168,986.332,31.001,59.46,972,8.27,65,597.712,503.443,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,KAKKI,908.304,981.456,446.542,856.467,971.918,303.363,0,0,,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,SHOLAYAR,779.374,811.68,149.23,152.065,809.244,127.698,86,130.124,85.174,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,IDAMALAYAR,115,169,1017.8,254.45,160.77,781.56,77,195.39,195.39,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,KUNDALA,1735.836,1758.696,7.787,22.738,1758.15,7.355,94,154.41,66.787,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.05,45.525,82,0,,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,KUTTIADI,737.616,758.037,33.99,42.827,756.301,29.639,87,201.208,194.82,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,THARIODE,750.5,775.6,201,253.26,769.55,130.05,65,0,,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,117.127,41.23,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,PONMUDI,678.8,707.745,47.4,63.516,704.65,38.44,81,0,,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,NERIAMANGALAM,445,456.59,5.557,4.835,445,0.96,17,0.835,0.393,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,PORINGAL,405.689,423.976,30.356,10.625,419.4,18.25,60,6.388,6.388,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,SENGULAM (SBR),844.86,847.6,1.614,0.71,844.86,,0,0,,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,LOWER PERIYAR,237.74,253,4.55,2.093,242.9,1.06,23,0.488,0.488,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-29,KAKKAD,181.36,192.63,1.16,0.358,184.3,,0,0,,official_observed_reference,84f872f4e437c4930324bba559aa368bc00f59fec731413c064acf6b9342c057
2024-12-30,IDUKKI,694.944,732.43,1460,2190,724.869,1051.136,72,1576.704,1545.17,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,PAMBA,963.168,986.332,31.001,59.46,971.95,8.21,65,596.35,502.296,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,KAKKI,908.304,981.456,446.542,856.467,971.86,302.713,0,0,,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,SHOLAYAR,779.374,811.68,149.23,152.065,809.244,127.698,86,130.124,85.174,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,IDAMALAYAR,115,169,1017.8,254.45,160.61,777.08,76,194.27,194.27,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,KUNDALA,1735.836,1758.696,7.787,22.738,1758.15,7.355,94,154.775,66.945,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.1,45.65,83,0,,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,KUTTIADI,737.616,758.037,33.99,42.827,756.148,29.257,86,199.971,193.623,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,THARIODE,750.5,775.6,201,253.26,769.5,129.45,64,0,,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,118.306,41.645,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,PONMUDI,678.8,707.745,47.4,63.516,705,39.32,83,0,,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,NERIAMANGALAM,445,456.59,5.557,4.835,445,0.96,17,0.835,0.393,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,PORINGAL,405.689,423.976,30.356,10.625,419.15,17.625,58,6.169,6.169,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.3,,0,0,,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,LOWER PERIYAR,237.74,253,4.55,2.093,245.4,1.73,38,0.796,0.796,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-30,KAKKAD,181.36,192.63,1.16,0.358,184.3,,0,0,,official_observed_reference,6fa3c6db6ff8cfe23c5d3872ac60bbc46e95295da79ff30ff9d06d96a9c17a35
2024-12-31,IDUKKI,694.944,732.43,1460,2190,724.827,1049.15,72,1573.725,1542.251,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,PAMBA,963.168,986.332,31.001,59.46,971.9,8.15,65,595.923,501.936,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,KAKKI,908.304,981.456,446.542,856.467,971.845,302.55,0,0,,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,SHOLAYAR,779.374,811.68,149.23,152.065,809.153,126.882,85,129.293,84.63,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,IDAMALAYAR,115,169,1017.8,254.45,160.46,772.88,76,193.22,193.22,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,KUNDALA,1735.836,1758.696,7.787,22.738,1758.15,7.355,94,154.775,66.945,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.1,45.65,83,0,,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,KUTTIADI,737.616,758.037,33.99,42.827,755.994,28.876,85,198.105,191.816,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,THARIODE,750.5,775.6,201,253.26,769.4,128.35,64,0,,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,119.646,42.117,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,PONMUDI,678.8,707.745,47.4,63.516,705.4,40.32,85,0,,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,NERIAMANGALAM,445,456.59,5.557,4.835,445,0.96,17,0.835,0.393,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,PORINGAL,405.689,423.976,30.356,10.625,418.95,17.125,56,5.994,5.994,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.35,,0,0,,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,LOWER PERIYAR,237.74,253,4.55,2.093,247.5,2.36,52,1.086,1.086,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2024-12-31,KAKKAD,181.36,192.63,1.16,0.358,185.3,,0,0,,official_observed_reference,46e5a9f2420026454024b3f6cc730107c1a861057bb8f52587e947ea6d37e4ea
2025-01-01,IDUKKI,694.944,732.43,1460,2190,724.796,1047.73,72,1571.595,1540.163,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,PAMBA,963.168,986.332,31.001,59.46,971.9,8.15,65,595.574,501.642,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,KAKKI,908.304,981.456,446.542,856.467,971.839,302.368,0,0,,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,SHOLAYAR,779.374,811.68,149.23,152.065,809.122,126.678,85,129.085,84.494,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,IDAMALAYAR,115,169,1017.8,254.45,160.35,769.8,76,192.45,192.45,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,KUNDALA,1735.836,1758.696,7.787,22.738,1758.15,7.355,94,155.14,67.103,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.15,45.775,83,0,,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,KUTTIADI,737.616,758.037,33.99,42.827,756.057,29.029,85,196.911,190.66,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,THARIODE,750.5,775.6,201,253.26,769.3,127.25,63,0,,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,120.651,42.471,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,PONMUDI,678.8,707.745,47.4,63.516,705.7,41.07,87,0,,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,NERIAMANGALAM,445,456.59,5.557,4.835,445,0.96,0,0.835,0.393,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,PORINGAL,405.689,423.976,30.356,10.625,418.8,16.75,55,5.863,5.863,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.35,,0,0,,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,LOWER PERIYAR,237.74,253,4.55,2.093,249.2,2.95,65,1.357,1.357,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-01,KAKKAD,181.36,192.63,1.16,0.358,186.4,,0,0,,official_observed_reference,dc038133084088bd74d777a8cf6bc26aaba0aebd39f788ae9b731b48b2b796d8
2025-01-02,IDUKKI,694.944,732.43,1460,2190,724.741,1045.171,72,1567.757,1536.401,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,PAMBA,963.168,986.332,31.001,59.46,971.85,8.09,65,594.561,500.789,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,KAKKI,908.304,981.456,446.542,856.467,971.79,301.9,0,0,,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,SHOLAYAR,779.374,811.68,149.23,152.065,809.061,126.169,85,128.566,84.154,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,IDAMALAYAR,115,169,1017.8,254.45,160.19,765.32,75,191.33,191.33,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,KUNDALA,1735.836,1758.696,7.787,22.738,1758.15,7.355,94,155.505,67.261,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.2,45.9,83,0,,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,KUTTIADI,737.616,758.037,33.99,42.827,756.179,29.334,86,196.161,189.934,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,THARIODE,750.5,775.6,201,253.26,769.2,126.35,63,0,,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,121.817,42.881,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,PONMUDI,678.8,707.745,47.4,63.516,706.05,41.94,88,0,,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,NERIAMANGALAM,445,456.59,5.557,4.835,445,,0,0,,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,PORINGAL,405.689,423.976,30.356,10.625,418.75,16.625,55,5.819,5.819,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.4,,0,0,,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,LOWER PERIYAR,237.74,253,4.55,2.093,250.6,3.51,77,1.615,1.615,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-02,KAKKAD,181.36,192.63,1.16,0.358,185.4,,0,0,,official_observed_reference,dd9af71a8e6cf82b2644590dea8b3cbded79436163fb415466b8a4bc878a8484
2025-01-03,IDUKKI,694.944,732.43,1460,2190,724.674,1042.04,71,1563.06,1531.799,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,PAMBA,963.168,986.332,31.001,59.46,971.8,8.03,65,593.199,499.642,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,KAKKI,908.304,981.456,446.542,856.467,971.754,301.25,0,0,,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,SHOLAYAR,779.374,811.68,149.23,152.065,809.031,125.914,84,128.306,83.984,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,IDAMALAYAR,115,169,1017.8,254.45,160.04,761.12,75,190.28,190.28,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,KUNDALA,1735.836,1758.696,7.787,22.738,1758.15,7.355,94,155.505,67.261,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.2,45.9,83,0,,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,KUTTIADI,737.616,758.037,33.99,42.827,756.209,29.41,87,195.501,189.295,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,THARIODE,750.5,775.6,201,253.26,769.15,125.75,63,0,,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,122.661,43.178,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,PONMUDI,678.8,707.745,47.4,63.516,706.3,42.57,90,0,,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,NERIAMANGALAM,445,456.59,5.557,4.835,445,,0,0,,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,PORINGAL,405.689,423.976,30.356,10.625,418.8,16.75,55,5.863,5.863,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.4,,0,0,,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,LOWER PERIYAR,237.74,253,4.55,2.093,251.8,4.04,89,1.858,1.858,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-03,KAKKAD,181.36,192.63,1.16,0.358,187.45,,0,0,,official_observed_reference,cc7fd665a2ee4540412baac97f7097ff15eb4c74eff904cee43e0938b129d0f9
2025-01-04,IDUKKI,694.944,732.43,1460,2190,724.625,1039.769,71,1559.654,1528.46,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,PAMBA,963.168,986.332,31.001,59.46,971.75,7.97,65,591.837,498.495,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,KAKKI,908.304,981.456,446.542,856.467,971.699,300.6,0,0,,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,SHOLAYAR,779.374,811.68,149.23,152.065,808.97,125.203,84,127.582,83.51,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,IDAMALAYAR,115,169,1017.8,254.45,159.86,756.08,74,189.02,189.02,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,KUNDALA,1735.836,1758.696,7.787,22.738,1758.15,7.355,94,155.87,67.419,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.25,46.025,83,0,,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,KUTTIADI,737.616,758.037,33.99,42.827,756.148,29.257,86,193.797,187.645,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,THARIODE,750.5,775.6,201,253.26,769.05,124.55,62,0,,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,ANAYIRANKAL,1188,1207.008,48.968,65.616,1207.02,48.968,100,123.666,43.532,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,PONMUDI,678.8,707.745,47.4,63.516,706.6,43.32,91,0,,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,NERIAMANGALAM,445,456.59,5.557,4.835,445,,0,0,,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,PORINGAL,405.689,423.976,30.356,10.625,418.75,16.625,55,5.819,5.819,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,SENGULAM (SBR),844.86,847.6,1.614,0.71,846.45,,0,0,,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,LOWER PERIYAR,237.74,253,4.55,2.093,249.9,3.24,71,1.49,1.49,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-04,KAKKAD,181.36,192.63,1.16,0.358,187,,0,0,,official_observed_reference,bc189a942164f40959a33c63fdd4010903b5044a753b181064712d3440d9aedc
2025-01-05,IDUKKI,694.944,732.43,1460,2190,724.583,1037.779,71,1556.669,1525.535,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,PAMBA,963.168,986.332,31.001,59.46,971.7,7.91,65,590.823,497.64,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,KAKKI,908.304,981.456,446.542,856.467,971.66,300.131,0,0,,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,SHOLAYAR,779.374,811.68,149.23,152.065,808.848,124.848,84,127.22,83.273,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,IDAMALAYAR,115,169,1017.8,254.45,159.74,752.72,74,188.18,188.18,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,KUNDALA,1735.836,1758.696,7.787,22.738,1758.1,7.32,94,155.767,67.375,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
2025-01-05,MADUPPATTY,1554.48,1599.59,55.217,161.234,1596.25,46.025,83,0,,official_observed_reference,ab4b064e6b63d5b90ad25ff8cfc3995b0afa6073b08b72ee88f8219839df6120
